dtct_nmbr,stat_dt,syst_kind_dvsn,tfvl,avrg_sped,avrg_ocpy_rate,avrg_hdwy,avrg_lngt
00440001,20220629160000,1,881,47,9.485,,9.5
00440001,20220629080000,1,545,48,6.325,,6.35
00440001,20220629170000,1,870,47,9.675,,9.65
00440001,20220629200000,1,555,35,25.005,,25
00440001,20220629110000,1,462,51,7.105,,7.1
00440001,20220629060000,1,66,37,7.93,,7.9
00440001,20220629120000,1,640,48,7.63,,7.65
00440001,20220629140000,1,743,46,9.195,,9.2
00440001,20220629100000,1,681,39.5,14.07,,14.1
00440001,20220629230000,1,406,44.5,9.67,,9.7
00440001,20220629150000,1,826,46.5,8.525,,8.55
00440001,20220629090000,1,672,31.5,18.645,,18.65
00440001,20220629070000,1,283,50,4.265,,4.25
00440001,20220629190000,1,659,34,15.52,,15.5
00440001,20220629130000,1,723,47,8.01,,8.05
00440001,20220629180000,1,804,32.5,16.34,,16.35
00440001,20220630120000,1,680,48,8.125,,8.15
00440001,20220630110000,1,518,48,8.395,,8.45
00440001,20220630150000,1,722,47.5,8.18,,8.2
00440001,20220630000000,1,364,46,7.095,,7.1
00440001,20220630170000,1,754,48.5,9.595,,9.6
00440001,20220630190000,1,942,49,9.76,,9.8
00440001,20220630005900,1,193,46.5,4.495,,4.5
00440001,20220630160000,1,828,47,9.01,,9
00440001,20220630100000,1,673,45,12.085,,12.1
00440001,20220630140000,1,788,47,9.09,,9.1
00440001,20220630015900,1,128,41,6.02,,6.05
00440001,20220630130000,1,699,47,7.975,,8
00440001,20220630070000,1,297,52,3.995,,4
00440001,20220630210000,1,470,48.5,6.99,,7
00440001,20220630090000,1,835,34.5,18.53,,18.55
00440001,20220630080000,1,483,51,6.3,,6.3
00440001,20220630220000,1,377,49,6.285,,6.25
00440001,20220630060000,1,86,48.5,3.93,,3.95
00440001,20220630040000,1,49,46,3.91,,3.9
00440001,20220630230000,1,49,51,4.785,,4.8
00440001,20220630200000,1,732,49,7.92,,7.95
00440001,20220630030000,1,55,44.5,6.405,,6.4
00440001,20220630180000,1,880,59,10.47,,10.5
00440001,20220630050000,1,50,38,4.51,,4.55
00440001,20220603050000,1,46,49.5,1.82,,1.85
00440001,20220603060000,1,103,50,2.705,,2.75
00440001,20220603080000,1,596,51,6.29,,6.3
00440001,20220603150000,1,792,46.5,8.54,,8.55
00440001,20220603180000,1,908,56,10.44,,10.5
00440001,20220603200000,1,713,42,12.76,,12.8
00440001,20220603000000,1,327,54,3.645,,3.65
00440001,20220603120000,1,624,49,7.595,,7.6
00440001,20220603170000,1,821,48.5,9.605,,9.6
00440001,20220603100000,1,760,47,8.915,,8.95
00440001,20220603040000,1,57,57,4.36,,4.35
00440001,20220603010000,1,205,54.5,2.72,,2.75
00440001,20220603140000,1,816,47,9.005,,9
00440001,20220603030000,1,90,53.5,1.975,,2.05
00440001,20220603110000,1,369,52,7.42,,7.4
00440001,20220603130000,1,782,47,8.425,,8.4
00440001,20220603160000,1,740,48,8.255,,8.3
00440001,20220603020000,1,119,55.5,2.075,,2.1
00440001,20220603070000,1,251,56,4.01,,4.05
00440001,20220603090000,1,842,37,17.175,,17.2
00440001,20220603190000,1,749,40.5,12.795,,12.8
00440001,20220603220000,1,589,50.5,6.285,,6.3
00440001,20220603230000,1,560,49.5,5.73,,5.75
00440001,20220603210000,1,731,48,8.04,,8.05
00440001,20220616000000,1,256,53.5,3.84,,3.85
00440001,20220616010000,1,194,55,2.525,,2.5
00440001,20220616050000,1,64,51.5,1.805,,1.8
00440001,20220616060000,1,96,51.5,2.505,,2.5
00440001,20220616080000,1,588,51.5,6.67,,6.65
00440001,20220616020000,1,123,53,2.15,,2.15
00440001,20220616030000,1,69,56,1.765,,1.8
00440001,20220616040000,1,56,51.5,1.775,,1.8
00440001,20220616070000,1,330,52,4.865,,4.9
00440001,20220616090000,1,903,37,18.585,,18.6
00440001,20220616170000,1,350,49,13.565,,13.6
00440001,20220616100000,1,745,48,8.455,,8.45
00440001,20220616210000,1,624,48.5,7.39,,7.45
00440001,20220616110000,1,414,52,7.26,,7.3
00440001,20220616220000,1,539,48.5,6.28,,6.25
00440001,20220616150000,1,744,47.5,7.88,,7.85
00440001,20220616140000,1,775,48.5,9.235,,9.25
00440001,20220616230000,1,533,50,5.365,,5.4
00440001,20220616130000,1,784,46.5,8.715,,8.7
00440001,20220616200000,1,859,47.5,9.35,,9.35
00440001,20220616180000,1,765,57,11.09,,11.1
00440001,20220616160000,1,369,47,9.245,,9.25
00440001,20220616120000,1,698,49,8.1,,8.1
00440001,20220616190000,1,875,44,10.91,,10.9
00440001,20220617030000,1,92,51,2.135,,2.15
00440001,20220617060000,1,117,52,2.39,,2.4
00440001,20220617230000,1,479,49,4.935,,4.95
00440001,20220617180000,1,932,41,13.44,,13.45
00440001,20220617130000,1,816,47.5,8.565,,8.55
00440001,20220617140000,1,853,48,8.875,,8.9
00440001,20220617200000,1,822,38,15.82,,15.85
00440001,20220617020000,1,137,54,2.03,,2.05
00440001,20220617070000,1,296,55.5,3.745,,3.75
00440001,20220617190000,1,954,42.5,11.775,,11.8
00440001,20220617210000,1,696,46,9.235,,9.25
00440001,20220617090000,1,972,37.5,17.515,,17.55
00440001,20220617100000,1,749,48.5,8.65,,8.65
00440001,20220617220000,1,623,48.5,7.37,,7.4
00440001,20220617160000,1,863,47,9.31,,9.3
00440001,20220617170000,1,866,48,10.205,,10.2
00440001,20220617000000,1,379,52,4.42,,4.4
00440001,20220617010000,1,217,54,2.715,,2.7
00440001,20220617080000,1,460,52.5,5.875,,5.85
00440001,20220617110000,1,435,49,8.015,,8.05
00440001,20220617050000,1,42,51.5,1.92,,1.95
00440001,20220617150000,1,745,48.5,8.385,,8.4
00440001,20220617040000,1,47,54.5,1.7,,1.7
00440001,20220617120000,1,636,48,8.095,,8.1
00440001,20220622190000,1,826,39.5,14.87,,14.9
00440001,20220622220000,1,530,50,5.945,,5.9
00440001,20220622110000,1,464,50,7.455,,7.45
00440001,20220622030000,1,77,53.5,1.98,,2
00440001,20220622090000,1,860,40,16.165,,16.2
00440001,20220622050000,1,49,51.5,1.81,,1.85
00440001,20220622140000,1,750,46,9.905,,9.95
00440001,20220622130000,1,696,48.5,8.3,,8.3
00440001,20220622170000,1,864,49.5,9.22,,9.25
00440001,20220622100000,1,760,46,10.51,,10.5
00440001,20220622020000,1,119,54,2.17,,2.15
00440001,20220622000000,1,356,52.5,4.035,,4.05
00440001,20220622200000,1,827,44,12.26,,12.25
00440001,20220622210000,1,643,49.5,6.9,,6.9
00440001,20220622150000,1,794,47,9.105,,9.1
00440001,20220622160000,1,806,47.5,8.265,,8.25
00440001,20220622040000,1,60,52,1.93,,1.95
00440001,20220622230000,1,515,52,5.26,,5.25
00440001,20220622070000,1,283,52.5,4.08,,4.1
00440001,20220622180000,1,855,54,11.125,,11.15
00440001,20220622120000,1,665,48.5,7.96,,8.05
00440001,20220622080000,1,535,52,6.345,,6.35
00440001,20220622010000,1,200,53.5,2.47,,2.5
00440001,20220622060000,1,76,52,2.23,,2.25
00440001,20220623200000,1,789,47,8.355,,8.35
00440001,20220623030000,1,76,54.5,1.83,,1.8
00440001,20220623130000,1,392,45.5,8.925,,8.95
00440001,20220623210000,1,509,42,16.005,,16
00440001,20220623140000,1,701,45.5,8.005,,8.05
00440001,20220623090000,1,904,39.5,16.205,,16.2
00440001,20220623020000,1,131,54.5,2.075,,2.1
00440001,20220623220000,1,461,40.5,13.46,,13.45
00440001,20220623070000,1,299,54,4.095,,4.1
00440001,20220623100000,1,698,45,11.065,,11.1
00440001,20220623160000,1,676,47.5,7.655,,7.7
00440001,20220623110000,1,395,49.5,7.265,,7.3
00440001,20220623120000,1,110,44.5,10.685,,10.7
00440001,20220623080000,1,606,51.5,6.47,,6.45
00440001,20220623170000,1,777,45.5,8.78,,8.75
00440001,20220623150000,1,714,48,7.22,,7.25
00440001,20220623230000,1,403,39,10.69,,10.7
00440001,20220623180000,1,844,46,8.985,,9
00440001,20220623010000,1,200,52,2.755,,2.8
00440001,20220623050000,1,41,52.5,2.04,,2.05
00440001,20220623060000,1,83,54,2.085,,2.15
00440001,20220623190000,1,784,44.5,9.32,,9.3
00440001,20220623000000,1,364,54,4.02,,4.05
00440001,20220623040000,1,62,53,1.745,,1.8
00440001,20220607000000,1,269,54,3.54,,3.6
00440001,20220607010000,1,129,56,2.325,,2.35
00440001,20220607050000,1,29,56.5,1.73,,1.75
00440001,20220607110000,1,316,48.5,6.355,,6.4
00440001,20220607160000,1,748,47,8.455,,8.45
00440001,20220607100000,1,677,45,10.77,,10.8
00440001,20220607130000,1,759,47.5,8.385,,8.4
00440001,20220607040000,1,33,53,1.71,,1.75
00440001,20220607150000,1,795,48,8.52,,8.55
00440001,20220607190000,1,868,46,9.67,,9.7
00440001,20220607090000,1,952,35.5,21.985,,22
00440001,20220607220000,1,535,51,5.42,,5.45
00440001,20220607120000,1,659,49,7.85,,7.85
00440001,20220607070000,1,359,54.5,4.285,,4.3
00440001,20220607020000,1,76,55.5,2.32,,2.35
00440001,20220607030000,1,48,52.5,1.97,,2
00440001,20220607170000,1,876,47,9.455,,9.5
00440001,20220607180000,1,897,47.5,9.01,,9
00440001,20220607060000,1,96,52,2.665,,2.65
00440001,20220607080000,1,632,52.5,7.65,,7.7
00440001,20220607200000,1,756,48.5,8.035,,8.05
00440001,20220607140000,1,828,46.5,9.43,,9.45
00440001,20220607210000,1,596,47.5,6.205,,6.2
00440001,20220607230000,1,438,51,5.295,,5.35
