dtct_nmbr,stat_dt,syst_kind_dvsn,tfvl,avrg_sped,avrg_ocpy_rate,avrg_hdwy,avrg_lngt
00430001,20220629080000,1,583,44.5,7.03,,7.05
00430001,20220629170000,1,854,45.5,8.045,,8.05
00430001,20220629200000,1,777,36,12.5,,12.5
00430001,20220629110000,1,406,47.5,6.48,,6.5
00430001,20220629060000,1,77,38,5.27,,5.3
00430001,20220629120000,1,668,46,7.235,,7.25
00430001,20220629140000,1,781,45,8.05,,8
00430001,20220629100000,1,882,35,18.65,,18.7
00430001,20220629230000,1,553,42,9.05,,9.05
00430001,20220629150000,1,748,45.5,8.01,,8.05
00430001,20220629090000,1,740,23.5,30.005,,30
00430001,20220629070000,1,224,44.5,3.89,,3.9
00430001,20220629190000,1,653,28,19.42,,19.45
00430001,20220629130000,1,762,45.5,7.555,,7.6
00430001,20220629180000,1,818,42.5,8.76,,8.75
00430001,20220630120000,1,38,48,5.21,,5.2
00430001,20220630110000,1,369,46.5,7.39,,7.4
00430001,20220630150000,1,760,51,7.72,,7.75
00430001,20220630000000,1,338,44,5.79,,5.8
00430001,20220630170000,1,755,44.5,8.385,,8.4
00430001,20220630190000,1,857,46,9.41,,9.45
00430001,20220630005900,1,185,43,4.84,,4.85
00430001,20220630160000,1,787,44.5,8.005,,8.05
00430001,20220630100000,1,863,42,12.585,,12.55
00430001,20220630140000,1,717,46,9.45,,9.45
00430001,20220630015900,1,125,43.5,4.93,,4.95
00430001,20220630130000,1,279,43.5,8.08,,8.15
00430001,20220630070000,1,246,48.5,4.155,,4.15
00430001,20220630210000,1,278,45,6.06,,6.1
00430001,20220630090000,1,1024,29,25.53,,25.55
00430001,20220630080000,1,539,48,5.92,,5.9
00430001,20220630220000,1,247,48.5,6.01,,6.05
00430001,20220630060000,1,72,36.5,4.785,,4.8
00430001,20220630040000,1,44,36.5,5.715,,5.75
00430001,20220630230000,1,326,47.5,5.2,,5.2
00430001,20220630200000,1,731,45,7.605,,7.6
00430001,20220630030000,1,77,38.5,5.57,,5.6
00430001,20220630180000,1,882,46,8.88,,8.9
00430001,20220630050000,1,51,38.5,4.095,,4.1
00430001,20220603050000,1,48,50.5,1.74,,1.75
00430001,20220603060000,1,85,49.5,2.345,,2.35
00430001,20220603080000,1,562,48.5,5.855,,5.8
00430001,20220603150000,1,700,53.5,7.185,,7.2
00430001,20220603180000,1,808,45.5,8.69,,8.7
00430001,20220603200000,1,733,43.5,7.965,,8
00430001,20220603000000,1,267,51,3.58,,3.55
00430001,20220603120000,1,555,47,6.83,,6.85
00430001,20220603170000,1,831,44.5,8.885,,8.9
00430001,20220603100000,1,739,46,7.77,,7.75
00430001,20220603040000,1,55,51,1.985,,2
00430001,20220603010000,1,197,54,2.21,,2.25
00430001,20220603140000,1,730,53,7.985,,8
00430001,20220603030000,1,102,53.5,2.26,,2.3
00430001,20220603110000,1,396,47.5,6.82,,6.8
00430001,20220603130000,1,638,46,7.51,,7.5
00430001,20220603160000,1,696,49,6.97,,7
00430001,20220603020000,1,144,54.5,2.305,,2.35
00430001,20220603070000,1,251,49,3.88,,3.9
00430001,20220603090000,1,1052,43.5,12.175,,12.15
00430001,20220603190000,1,664,30.5,21.665,,21.7
00430001,20220603220000,1,570,48,5.52,,5.55
00430001,20220603230000,1,485,48.5,5.875,,5.9
00430001,20220603210000,1,694,46,7.375,,7.4
00430001,20220616000000,1,244,50.5,3.375,,3.35
00430001,20220616010000,1,225,54,2.82,,2.85
00430001,20220616050000,1,41,51.5,1.95,,2
00430001,20220616060000,1,94,49,2.175,,2.15
00430001,20220616080000,1,543,48.5,5.87,,5.9
00430001,20220616020000,1,116,54.5,2.155,,2.2
00430001,20220616030000,1,94,55,1.775,,1.8
00430001,20220616040000,1,64,57,1.74,,1.75
00430001,20220616070000,1,252,48,4.205,,4.2
00430001,20220616090000,1,1011,36.5,18.295,,18.3
00430001,20220616170000,1,324,44.5,8.82,,8.85
00430001,20220616100000,1,844,45,9.635,,9.65
00430001,20220616210000,1,666,46,6.73,,6.75
00430001,20220616110000,1,310,48,6.275,,6.3
00430001,20220616220000,1,642,47.5,6.25,,6.3
00430001,20220616150000,1,643,53.5,7.36,,7.35
00430001,20220616140000,1,766,47,7.905,,7.9
00430001,20220616230000,1,599,47.5,6,,6.05
00430001,20220616130000,1,712,46.5,7.31,,7.35
00430001,20220616200000,1,779,45.5,7.385,,7.35
00430001,20220616180000,1,382,46,9.09,,9.1
00430001,20220616160000,1,324,49.5,7.055,,7.1
00430001,20220616120000,1,576,47.5,6.575,,6.6
00430001,20220616190000,1,838,42.5,10.285,,10.3
00430001,20220617030000,1,88,52,2.26,,2.3
00430001,20220617060000,1,93,51,1.99,,2
00430001,20220617230000,1,557,48,5.695,,5.75
00430001,20220617180000,1,820,46.5,8.14,,8.15
00430001,20220617130000,1,683,46.5,7.22,,7.2
00430001,20220617140000,1,737,45,7.76,,7.8
00430001,20220617200000,1,693,45.5,7.51,,7.5
00430001,20220617020000,1,146,54,2.14,,2.2
00430001,20220617070000,1,211,48.5,4.375,,4.45
00430001,20220617190000,1,735,33.5,17.02,,17.05
00430001,20220617210000,1,800,46,7.695,,7.75
00430001,20220617090000,1,1149,41.5,13.57,,13.6
00430001,20220617100000,1,817,45,9.21,,9.2
00430001,20220617220000,1,574,46.5,5.735,,5.75
00430001,20220617160000,1,705,46.5,7.03,,7.05
00430001,20220617170000,1,850,46,8.085,,8.15
00430001,20220617000000,1,369,51.5,3.745,,3.75
00430001,20220617010000,1,228,52.5,3,,3.05
00430001,20220617080000,1,552,48.5,5.995,,6
00430001,20220617110000,1,457,47,7.03,,7.05
00430001,20220617050000,1,48,53.5,1.885,,1.9
00430001,20220617150000,1,722,47,7.305,,7.3
00430001,20220617040000,1,51,55.5,1.65,,1.7
00430001,20220617120000,1,685,47.5,6.7,,6.75
00430001,20220622190000,1,836,42,9.71,,9.75
00430001,20220622220000,1,590,47,6.365,,6.4
00430001,20220622110000,1,482,45.5,7.43,,7.45
00430001,20220622030000,1,100,53.5,1.93,,1.95
00430001,20220622090000,1,892,34,18.735,,18.75
00430001,20220622050000,1,47,49,1.835,,1.85
00430001,20220622140000,1,807,45.5,7.875,,7.9
00430001,20220622130000,1,779,46,7.825,,7.85
00430001,20220622170000,1,698,46,8.14,,8.2
00430001,20220622100000,1,812,40.5,13.16,,13.2
00430001,20220622020000,1,136,53.5,2.295,,2.35
00430001,20220622000000,1,269,52,3.37,,3.4
00430001,20220622200000,1,771,45.5,7.27,,7.25
00430001,20220622210000,1,682,45.5,7.265,,7.3
00430001,20220622150000,1,692,47.5,6.625,,6.65
00430001,20220622160000,1,716,46.5,6.825,,6.85
00430001,20220622040000,1,47,54.5,1.64,,1.65
00430001,20220622230000,1,480,48.5,5.62,,5.6
00430001,20220622070000,1,248,49,3.825,,3.85
00430001,20220622180000,1,714,46.5,7.79,,7.8
00430001,20220622120000,1,688,46,7.625,,7.65
00430001,20220622080000,1,559,48,6.115,,6.15
00430001,20220622010000,1,219,53.5,2.765,,2.8
00430001,20220622060000,1,94,49.5,2.34,,2.35
00430001,20220623200000,1,712,44,8.485,,8.5
00430001,20220623030000,1,107,53.5,2.065,,2.1
00430001,20220623130000,1,784,44,8.02,,8.05
00430001,20220623210000,1,626,42,9.09,,9.1
00430001,20220623140000,1,736,42,9.625,,9.65
00430001,20220623090000,1,872,30,25.655,,25.7
00430001,20220623020000,1,120,55,2.24,,2.25
00430001,20220623220000,1,514,41,9.09,,9.1
00430001,20220623070000,1,278,50,3.815,,3.85
00430001,20220623100000,1,842,42.5,11.79,,11.85
00430001,20220623160000,1,724,46,7.345,,7.35
00430001,20220623110000,1,408,47.5,6.335,,6.35
00430001,20220623120000,1,595,45.5,7.355,,7.35
00430001,20220623080000,1,504,48.5,5.495,,5.5
00430001,20220623170000,1,781,44.5,7.96,,7.95
00430001,20220623150000,1,667,45.5,7.59,,7.6
00430001,20220623230000,1,492,41.5,7.535,,7.5
00430001,20220623180000,1,796,43,8.09,,8.1
00430001,20220623010000,1,212,52,2.96,,2.95
00430001,20220623050000,1,59,51.5,2.125,,2.15
00430001,20220623060000,1,86,50,2.125,,2.1
00430001,20220623190000,1,796,44,8.72,,8.75
00430001,20220623000000,1,348,50,3.785,,3.8
00430001,20220623040000,1,54,54,1.9,,1.95
00430001,20220607000000,1,212,51,3.115,,3.15
00430001,20220607010000,1,132,52.5,2.21,,2.25
00430001,20220607050000,1,41,52.5,2.1,,2.15
00430001,20220607110000,1,373,48.5,5.335,,5.35
00430001,20220607160000,1,667,45.5,7.26,,7.25
00430001,20220607100000,1,850,43.5,11.75,,11.75
00430001,20220607130000,1,651,45,7.035,,7.05
00430001,20220607040000,1,37,56,1.59,,1.6
00430001,20220607150000,1,619,45.5,7.335,,7.35
00430001,20220607190000,1,806,43,9.41,,9.4
00430001,20220607090000,1,1018,32,23.2,,23.2
00430001,20220607220000,1,558,48.5,5.555,,5.6
00430001,20220607180000,1,743,46,7.57,,7.6
00430001,20220607120000,1,473,48,5.42,,5.45
00430001,20220607070000,1,178,51,2.985,,3
00430001,20220607020000,1,77,53.5,1.99,,2
00430001,20220607030000,1,434,50,5.21,,5.25
00430001,20220607170000,1,810,44.5,8.01,,8
00430001,20220607060000,1,100,48,2.5,,2.55
00430001,20220607080000,1,613,47.5,6.205,,6.25
00430001,20220607200000,1,700,44.5,7.32,,7.3
00430001,20220607140000,1,653,45,7.64,,7.7
00430001,20220607210000,1,628,46.5,6.335,,6.4
00430001,20220607230000,1,513,49,4.865,,4.9
,,,0,#DIV/0!,#DIV/0!,,#DIV/0!
