dtct_nmbr,stat_dt,syst_kind_dvsn,tfvl,avrg_sped,avrg_ocpy_rate,avrg_hdwy,avrg_lngt
00200002,20220629200000,1,710,47.5,9.78,,9.8
00200002,20220629080000,1,631,51.5,7.615,,7.65
00200002,20220629170000,1,807,51.5,7.775,,7.8
00200002,20220629110000,1,461,55.5,5.675,,5.65
00200002,20220629060000,1,76,50,2.325,,2.35
00200002,20220629120000,1,518,54,5.865,,5.9
00200002,20220629140000,1,446,53.5,5.46,,5.5
00200002,20220629100000,1,661,52.5,7.805,,7.8
00200002,20220629230000,1,322,53,4.77,,4.8
00200002,20220629150000,1,513,54,6.055,,6.05
00200002,20220629090000,1,916,50.5,10.41,,10.45
00200002,20220629070000,1,175,50,2.97,,2.95
00200002,20220629130000,1,483,55,5.56,,5.55
00200002,20220629190000,1,981,47,10.18,,10.2
00200002,20220629220000,1,471,52.5,5.6,,5.6
00200002,20220629180000,1,832,48,9.41,,9.4
00200002,20220630120000,1,551,54.5,6.31,,6.35
00200002,20220630150000,1,502,55,5.855,,5.85
00200002,20220630110000,1,452,54.5,5.98,,6.05
00200002,20220630170000,1,686,50.5,7.82,,7.8
00200002,20220630000000,1,177,54.5,3.035,,3
00200002,20220630190000,1,1005,48.5,10.33,,10.35
00200002,20220630005900,1,114,55.5,2.435,,2.45
00200002,20220630160000,1,566,51.5,6.405,,6.4
00200002,20220630100000,1,677,55,7.675,,7.7
00200002,20220630140000,1,501,51.5,6.27,,6.3
00200002,20220630130000,1,511,52.5,5.935,,5.95
00200002,20220630015900,1,47,54,2.09,,2.1
00200002,20220630070000,1,175,59,2.43,,2.4
00200002,20220630220000,1,404,51,5.475,,5.5
00200002,20220630210000,1,455,53,5.69,,5.7
00200002,20220630090000,1,969,53,9.88,,9.9
00200002,20220630080000,1,744,56.5,7.595,,7.65
00200002,20220630060000,1,78,53.5,2.01,,2.05
00200002,20220630230000,1,335,52.5,4.76,,4.8
00200002,20220630040000,1,26,54,1.76,,1.75
00200002,20220630200000,1,716,51.5,8.595,,8.6
00200002,20220630050000,1,41,55.5,1.855,,1.85
00200002,20220630180000,1,782,52.5,8.305,,8.3
00200002,20220630030000,1,18,48.5,1.795,,1.8
00200002,20220603050000,1,28,59,1.685,,1.75
00200002,20220603060000,1,65,63,1.415,,1.4
00200002,20220603080000,1,530,59,5.95,,5.95
00200002,20220603180000,1,841,50,9.46,,9.45
00200002,20220603150000,1,504,54,6.21,,6.2
00200002,20220603160000,1,706,53,6.89,,6.9
00200002,20220603200000,1,697,51.5,7.945,,7.95
00200002,20220603000000,1,185,55.5,3.43,,3.45
00200002,20220603100000,1,591,57.5,6.66,,6.7
00200002,20220603170000,1,894,51.5,8.915,,8.95
00200002,20220603120000,1,594,56,6.645,,6.65
00200002,20220603140000,1,493,54.5,5.61,,5.65
00200002,20220603040000,1,30,57.5,1.73,,1.75
00200002,20220603110000,1,523,56.5,5.86,,5.9
00200002,20220603010000,1,84,55.5,2.23,,2.25
00200002,20220603030000,1,52,58,1.81,,1.85
00200002,20220603130000,1,515,53.5,5.565,,5.55
00200002,20220603070000,1,171,59,2.53,,2.5
00200002,20220603020000,1,51,56.5,1.885,,1.9
00200002,20220603090000,1,845,54.5,10.025,,10.05
00200002,20220603190000,1,1045,50.5,10.585,,10.6
00200002,20220603210000,1,500,52.5,6.295,,6.3
00200002,20220603220000,1,407,49.5,6.365,,6.4
00200002,20220603230000,1,321,50.5,5.255,,5.3
00200002,20220616000000,1,140,56,3.06,,3.05
00200002,20220616010000,1,92,56,2.175,,2.2
00200002,20220616050000,1,365,55.5,4.35,,4.4
00200002,20220616080000,1,351,55,4.525,,4.55
00200002,20220616040000,1,116,58.5,1.955,,1.95
00200002,20220616070000,1,146,60,2.475,,2.45
00200002,20220616020000,1,559,53.5,6.01,,6
00200002,20220616090000,1,539,57,5.625,,5.65
00200002,20220616030000,1,43,61.5,1.67,,1.7
00200002,20220616100000,1,684,56.5,6.95,,6.95
00200002,20220616060000,1,76,59.5,2.115,,2.15
00200002,20220616170000,1,751,54,7.14,,7.15
00200002,20220616210000,1,453,51,5.32,,5.35
00200002,20220616110000,1,486,57.5,5.55,,5.55
00200002,20220616220000,1,457,50.5,5.975,,6
00200002,20220616150000,1,532,55.5,5.56,,5.55
00200002,20220616140000,1,517,56.5,5.16,,5.15
00200002,20220616230000,1,355,51.5,5.36,,5.4
00200002,20220616130000,1,505,56,5.285,,5.3
00200002,20220616160000,1,645,53,6.115,,6.15
00200002,20220616200000,1,726,51.5,7.94,,7.9
00200002,20220616180000,1,886,50.5,8.985,,9
00200002,20220616120000,1,552,55.5,6.13,,6.2
00200002,20220616190000,1,1050,48,10.545,,10.6
00200002,20220617030000,1,38,57,1.56,,1.6
00200002,20220617180000,1,933,48,10.3,,10.3
00200002,20220617200000,1,713,52.5,8,,8.05
00200002,20220617130000,1,579,54,5.9,,5.95
00200002,20220617190000,1,1048,46.5,10.64,,10.65
00200002,20220617140000,1,471,54.5,5.515,,5.5
00200002,20220617020000,1,67,56,2.025,,2
00200002,20220617070000,1,182,62,2.66,,2.65
00200002,20220617090000,1,838,55.5,8.67,,8.65
00200002,20220617210000,1,491,51.5,6.42,,6.4
00200002,20220617220000,1,419,51,6.125,,6.15
00200002,20220617100000,1,592,55.5,6.66,,6.65
00200002,20220617160000,1,675,52.5,7.26,,7.3
00200002,20220617170000,1,801,50,8.14,,8.15
00200002,20220617000000,1,201,53,3.935,,3.95
00200002,20220617010000,1,106,55,2.28,,2.3
00200002,20220617110000,1,520,54.5,6.495,,6.5
00200002,20220617050000,1,28,59.5,1.59,,1.6
00200002,20220617080000,1,601,58.5,6.645,,6.65
00200002,20220617150000,1,570,53.5,6.345,,6.4
00200002,20220617040000,1,36,62.5,1.88,,1.9
00200002,20220617060000,1,55,61,1.535,,1.55
00200002,20220617120000,1,548,54,6.14,,6.15
00200002,20220617230000,1,324,53,4.865,,4.85
00200002,20220622190000,1,1104,49,10.61,,10.65
00200002,20220622220000,1,434,50.5,6.125,,6.15
00200002,20220622110000,1,551,57,5.615,,5.65
00200002,20220622030000,1,35,57.5,1.67,,1.65
00200002,20220622090000,1,1016,54.5,9.285,,9.35
00200002,20220622050000,1,35,59.5,1.62,,1.65
00200002,20220622140000,1,495,56.5,5.885,,5.9
00200002,20220622130000,1,531,55,5.66,,5.7
00200002,20220622170000,1,738,52,7.6,,7.6
00200002,20220622100000,1,756,57.5,7,,7.05
00200002,20220622020000,1,69,57,1.77,,1.8
00200002,20220622000000,1,186,54.5,3.285,,3.3
00200002,20220622200000,1,771,52,7.565,,7.55
00200002,20220622210000,1,444,52,5.345,,5.35
00200002,20220622070000,1,179,59.5,2.495,,2.5
00200002,20220622150000,1,586,54,5.805,,5.8
00200002,20220622160000,1,602,54,6.125,,6.15
00200002,20220622040000,1,31,57,1.485,,1.5
00200002,20220622230000,1,337,54,4.76,,4.8
00200002,20220622180000,1,819,50.5,8.845,,8.85
00200002,20220622080000,1,586,57.5,6.935,,6.95
00200002,20220622120000,1,587,55,6.235,,6.25
00200002,20220622010000,1,129,56.5,2.405,,2.4
00200002,20220622060000,1,75,60,1.92,,1.95
00200002,20220623200000,1,708,52.5,7.745,,7.75
00200002,20220623210000,1,484,45.5,7.69,,7.7
00200002,20220623030000,1,42,57,1.865,,1.9
00200002,20220623130000,1,546,52,6.535,,6.55
00200002,20220623140000,1,495,51,5.535,,5.55
00200002,20220623090000,1,905,54,9.445,,9.45
00200002,20220623120000,1,683,51.5,7.42,,7.45
00200002,20220623020000,1,84,60,1.905,,1.95
00200002,20220623220000,1,492,48.5,6.92,,6.95
00200002,20220623100000,1,672,57.5,7.24,,7.25
00200002,20220623160000,1,569,53,6.675,,6.7
00200002,20220623110000,1,495,55.5,5.61,,5.65
00200002,20220623080000,1,701,58,6.885,,6.9
00200002,20220623170000,1,737,49.5,7.695,,7.75
00200002,20220623150000,1,508,52,6.31,,6.3
00200002,20220623230000,1,301,50.5,5.225,,5.25
00200002,20220623180000,1,822,50,8.945,,8.95
00200002,20220623010000,1,130,57.5,2.365,,2.4
00200002,20220623050000,1,33,56,1.83,,1.9
00200002,20220623060000,1,97,60.5,1.935,,1.95
00200002,20220623190000,1,930,50,9.385,,9.4
00200002,20220623000000,1,220,57,3.185,,3.2
00200002,20220623070000,1,212,61.5,2.645,,2.65
00200002,20220623040000,1,38,59,1.55,,1.55
00200002,20220607000000,1,132,54,3.12,,3.15
00200002,20220607010000,1,63,52.5,2.02,,2.05
00200002,20220607050000,1,27,57.5,1.615,,1.6
00200002,20220607160000,1,599,51.5,6.895,,6.9
00200002,20220607100000,1,551,56.5,6.69,,6.7
00200002,20220607130000,1,419,54,5.385,,5.4
00200002,20220607150000,1,541,50.5,6.305,,6.3
00200002,20220607030000,1,20,50.5,2.535,,2.55
00200002,20220607190000,1,941,49,10.705,,10.7
00200002,20220607220000,1,389,52.5,5.2,,5.2
00200002,20220607090000,1,901,54,9.685,,9.7
00200002,20220607180000,1,857,50.5,8.965,,8.95
00200002,20220607120000,1,522,53.5,6.35,,6.4
00200002,20220607020000,1,34,59.5,1.55,,1.6
00200002,20220607170000,1,693,52,7.47,,7.45
00200002,20220607070000,1,216,61.5,2.93,,2.9
00200002,20220607210000,1,423,52,4.98,,5.05
00200002,20220607060000,1,67,66.5,1.76,,1.8
00200002,20220607140000,1,448,54,5.81,,5.8
00200002,20220607080000,1,787,57,7.825,,7.85
00200002,20220607040000,1,19,49.5,1.855,,1.9
00200002,20220607200000,1,735,52.5,6.83,,6.85
00200002,20220607110000,1,454,54,6.06,,6.05
00200002,20220607230000,1,316,53,4.625,,4.65
