dtct_nmbr,stat_dt,syst_kind_dvsn,tfvl,avrg_sped,avrg_ocpy_rate,avrg_hdwy,avrg_lngt
00280001,20220629160000,1,468,71.5,3.72,,3.7
00280001,20220629200000,1,423,60.5,4.865,,4.85
00280001,20220629080000,1,820,63,7.335,,7.35
00280001,20220629170000,1,570,70,4.245,,4.25
00280001,20220629110000,1,433,72,3.185,,3.2
00280001,20220629060000,1,99,66.5,1.935,,1.9
00280001,20220629120000,1,465,72,3.585,,3.6
00280001,20220629140000,1,511,72.5,3.63,,3.65
00280001,20220629100000,1,662,68,5.505,,5.5
00280001,20220629230000,1,291,65,3.145,,3.2
00280001,20220629150000,1,540,71.5,3.325,,3.35
00280001,20220629090000,1,658,64.5,5.91,,5.9
00280001,20220629070000,1,337,70,3.32,,3.35
00280001,20220629130000,1,431,74,3.035,,3.05
00280001,20220629190000,1,669,62.5,5.9,,5.95
00280001,20220629220000,1,355,64,3.705,,3.7
00280001,20220629180000,1,634,68.5,4.67,,4.7
00280001,20220630120000,1,467,75.5,3.1,,3.1
00280001,20220630150000,1,472,72,3.58,,3.6
00280001,20220630110000,1,499,73.5,3.375,,3.35
00280001,20220630170000,1,687,70,4.81,,4.8
00280001,20220630000000,1,147,68.5,2.17,,2.2
00280001,20220630190000,1,666,69.5,5.245,,5.3
00280001,20220630005900,1,87,68,1.91,,1.9
00280001,20220630160000,1,624,70.5,4.165,,4.15
00280001,20220630100000,1,771,73.5,5.115,,5.15
00280001,20220630140000,1,529,70,3.96,,4
00280001,20220630130000,1,397,69,3.645,,3.7
00280001,20220630015900,1,48,64.5,1.85,,1.85
00280001,20220630070000,1,363,78.5,2.97,,3
00280001,20220630220000,1,362,64.5,3.86,,3.85
00280001,20220630210000,1,380,67.5,3.265,,3.3
00280001,20220630090000,1,720,71.5,5.205,,5.2
00280001,20220630080000,1,870,74,5.735,,5.75
00280001,20220630060000,1,95,68,1.875,,1.9
00280001,20220630230000,1,284,65.5,2.995,,3
00280001,20220630040000,1,27,65,1.505,,1.55
00280001,20220630200000,1,472,72,3.655,,3.65
00280001,20220630050000,1,32,66.5,1.4,,1.45
00280001,20220630180000,1,699,67.5,6.445,,6.5
00280001,20220630030000,1,31,73.5,1.685,,1.7
00280001,20220603050000,1,31,70,1.46,,1.45
00280001,20220603060000,1,119,78,1.675,,1.7
00280001,20220603080000,1,842,75,5.57,,5.6
00280001,20220603180000,1,707,70,5.695,,5.7
00280001,20220603150000,1,468,73.5,3.395,,3.45
00280001,20220603160000,1,557,72,4.22,,4.25
00280001,20220603200000,1,586,70,4.62,,4.6
00280001,20220603000000,1,169,67,2.21,,2.2
00280001,20220603100000,1,630,74,4.485,,4.55
00280001,20220603120000,1,596,75.5,3.5,,3.55
00280001,20220603170000,1,683,71.5,5.26,,5.25
00280001,20220603040000,1,32,68,1.75,,1.75
00280001,20220603110000,1,540,75,3.53,,3.55
00280001,20220603010000,1,109,72.5,1.765,,1.8
00280001,20220603140000,1,470,74.5,3.69,,3.7
00280001,20220603030000,1,33,64.5,1.445,,1.5
00280001,20220603130000,1,525,75,3.435,,3.45
00280001,20220603070000,1,363,81,3.215,,3.2
00280001,20220603020000,1,52,69,1.64,,1.65
00280001,20220603090000,1,712,71.5,5.475,,5.5
00280001,20220603190000,1,759,52.5,8.255,,8.25
00280001,20220603210000,1,421,64.5,3.815,,3.8
00280001,20220603220000,1,371,60.5,3.955,,4
00280001,20220603230000,1,312,62.5,3.455,,3.5
00280001,20220616000000,1,97,69,2.085,,2.05
00280001,20220616010000,1,90,70.5,1.66,,1.7
00280001,20220616050000,1,28,68.5,1.685,,1.75
00280001,20220616080000,1,924,75.5,5.665,,5.65
00280001,20220616040000,1,34,70,1.515,,1.55
00280001,20220616070000,1,345,79.5,3.07,,3.1
00280001,20220616020000,1,53,76.5,1.365,,1.4
00280001,20220616090000,1,773,73.5,5.255,,5.3
00280001,20220616030000,1,40,71,1.705,,1.7
00280001,20220616100000,1,721,75.5,4.855,,4.9
00280001,20220616060000,1,118,79,1.785,,1.8
00280001,20220616170000,1,561,72,4.3,,4.35
00280001,20220616210000,1,394,66,3.735,,3.75
00280001,20220616110000,1,528,73.5,3.435,,3.45
00280001,20220616220000,1,337,63.5,3.525,,3.6
00280001,20220616150000,1,503,72.5,3.5,,3.5
00280001,20220616140000,1,524,73,3.55,,3.6
00280001,20220616230000,1,315,64,3.295,,3.35
00280001,20220616130000,1,476,72,3.235,,3.25
00280001,20220616160000,1,527,71,3.94,,3.95
00280001,20220616200000,1,478,72.5,3.885,,3.9
00280001,20220616180000,1,657,70,5.7,,5.7
00280001,20220616120000,1,465,75.5,3.01,,3
00280001,20220616190000,1,687,70,5.42,,5.45
00280001,20220617030000,1,43,67,1.615,,1.65
00280001,20220617060000,1,131,78,1.53,,1.55
00280001,20220617180000,1,791,67.5,6.55,,6.55
00280001,20220617200000,1,559,72,4.81,,4.85
00280001,20220617130000,1,522,73,3.25,,3.25
00280001,20220617190000,1,704,67.5,5.47,,5.5
00280001,20220617140000,1,524,73.5,3.41,,3.4
00280001,20220617020000,1,63,73.5,1.435,,1.45
00280001,20220617070000,1,414,77.5,3.075,,3.1
00280001,20220617090000,1,741,74,5.205,,5.2
00280001,20220617210000,1,451,64.5,4.125,,4.15
00280001,20220617220000,1,395,63,3.46,,3.45
00280001,20220617100000,1,714,74,4.93,,4.95
00280001,20220617160000,1,708,69.5,4.435,,4.45
00280001,20220617170000,1,800,69,5.58,,5.6
00280001,20220617000000,1,162,68,2.185,,2.2
00280001,20220617010000,1,95,69.5,1.765,,1.8
00280001,20220617110000,1,453,72,3.55,,3.6
00280001,20220617050000,1,38,69.5,1.575,,1.6
00280001,20220617080000,1,904,75.5,5.43,,5.45
00280001,20220617150000,1,556,72.5,3.73,,3.7
00280001,20220617040000,1,31,65.5,1.52,,1.55
00280001,20220617120000,1,532,73.5,3.405,,3.4
00280001,20220617230000,1,313,65.5,2.955,,2.95
00280001,20220622190000,1,817,68,5.545,,5.6
00280001,20220622220000,1,380,63,3.84,,3.85
00280001,20220622110000,1,484,74,3.21,,3.25
00280001,20220622030000,1,33,74.5,1.29,,1.3
00280001,20220622090000,1,674,75.5,4.55,,4.55
00280001,20220622050000,1,37,65,1.895,,1.9
00280001,20220622140000,1,444,74.5,3.245,,3.25
00280001,20220622130000,1,424,74.5,3.205,,3.2
00280001,20220622170000,1,661,70,5.245,,5.25
00280001,20220622100000,1,660,74,4.925,,4.95
00280001,20220622020000,1,53,68,1.565,,1.55
00280001,20220622000000,1,165,66,1.95,,2
00280001,20220622200000,1,555,71.5,3.765,,3.8
00280001,20220622210000,1,387,65.5,3.6,,3.6
00280001,20220622070000,1,387,77.5,3.43,,3.45
00280001,20220622150000,1,491,72,3.71,,3.75
00280001,20220622160000,1,505,70.5,4.16,,4.15
00280001,20220622040000,1,22,72.5,1.385,,1.4
00280001,20220622230000,1,328,64,3.185,,3.2
00280001,20220622180000,1,714,69,5.695,,5.7
00280001,20220622080000,1,844,75.5,5.915,,5.9
00280001,20220622120000,1,486,75.5,3.16,,3.2
00280001,20220622010000,1,91,68.5,1.89,,1.95
00280001,20220622060000,1,109,74.5,1.525,,1.55
00280001,20220623200000,1,541,72,3.91,,3.9
00280001,20220623210000,1,385,55.5,5.11,,5.1
00280001,20220623030000,1,38,73,1.455,,1.45
00280001,20220623130000,1,515,68,4.105,,4.15
00280001,20220623140000,1,442,67.5,3.385,,3.4
00280001,20220623090000,1,730,76,4.855,,4.9
00280001,20220623120000,1,290,67,2.7,,2.75
00280001,20220623020000,1,201,70,2.625,,2.65
00280001,20220623220000,1,466,68,3.825,,3.85
00280001,20220623100000,1,934,64.5,7.17,,7.2
00280001,20220623160000,1,579,71,3.73,,3.75
00280001,20220623110000,1,531,71.5,3.48,,3.5
00280001,20220623080000,1,823,73,5.885,,5.9
00280001,20220623170000,1,642,69.5,4.025,,4.05
00280001,20220623150000,1,480,69.5,3.51,,3.55
00280001,20220623230000,1,323,60,3.28,,3.3
00280001,20220623180000,1,698,70.5,4.725,,4.75
00280001,20220623010000,1,118,70,1.995,,2
00280001,20220623050000,1,34,64,1.655,,1.65
00280001,20220623060000,1,99,75.5,1.55,,1.55
00280001,20220623190000,1,747,71.5,4.485,,4.5
00280001,20220623000000,1,199,67.5,2.255,,2.3
00280001,20220623070000,1,359,79,3.175,,3.2
00280001,20220623040000,1,32,65,1.335,,1.4
00280001,20220607000000,1,145,67.5,2.075,,2.1
00280001,20220607010000,1,71,71,1.68,,1.7
00280001,20220607050000,1,32,78,1.585,,1.55
00280001,20220607160000,1,497,70,3.825,,3.85
00280001,20220607100000,1,678,74.5,4.585,,4.55
00280001,20220607130000,1,427,72.5,3.01,,3.05
00280001,20220607150000,1,465,69,3.3,,3.3
00280001,20220607030000,1,20,66.5,1.585,,1.6
00280001,20220607190000,1,742,70,4.93,,4.95
00280001,20220607090000,1,800,74,5.14,,5.1
00280001,20220607220000,1,320,65.5,3.29,,3.3
00280001,20220607180000,1,725,70.5,4.555,,4.55
00280001,20220607120000,1,459,73.5,3.3,,3.3
00280001,20220607020000,1,36,76,1.585,,1.6
00280001,20220607170000,1,603,73,4.005,,4
00280001,20220607070000,1,440,77,3.28,,3.3
00280001,20220607060000,1,105,78,1.505,,1.55
00280001,20220607140000,1,435,72,3.345,,3.35
00280001,20220607040000,1,27,67.5,1.495,,1.5
00280001,20220607080000,1,955,74.5,6.03,,6.05
00280001,20220607200000,1,521,71.5,3.8,,3.85
00280001,20220607110000,1,491,73,3.5,,3.55
00280001,20220607210000,1,411,67,3.55,,3.55
00280001,20220607230000,1,278,68,3.13,,3.15
